,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1239,3313,3M/Brenton Engineering/Douglas Machine/Massman & Alexandria Area High School,Mechatronics,Alexandria,Minnesota,USA,2010,,,Alexandria Area High School,,CMPMO
1240,3314,"NewsCorp/Clifton Public Schools/Hobin Construction/The Warehouse @ 308 Colfax/Hobin dot Engineering/Montclair Society of Engineers/National Defense Education Program & Picatinny Arsenal/Mustang Pride/Clifton Education Association/Syracuse Signs/Solve a Crime Games/The Starr Foundation/KendalTech/Keith Hobin Design/Donorschoose.org/Burlington Coat Factory/ExxonMobil/Think It Up.org/KIA Motors/Dewar Family/Solid Ground Systems, Inc/Business Partners on Colfax Ave/Fed-Ex/SOLIDWORKS/Friends of the Mechanical Mustangs & Clifton High",Mechanical Mustangs,Clifton,New Jersey,USA,2010,,MAR,Clifton High,,CMPMO
1242,3318,GCPS/Jackson EMC/Renesas/Adams Custom Cars/Cisco & Gwinnett School of Mathematics- Science and Techno,RoboDragons,Lawrenceville,Georgia,USA,2010,,PCH,Gwinnett School of Mathematics- Science and Techno,,CMPTX
1243,3319,"JACOBS Engineering /National Space Club-Huntsville/Society of Women Engineers (SWE)/AUVSI, Pathfinders Chapter/State Senator Paul Sanford/Advantage Storage/State Congressman Howard Sanderford&Virgil Grissom High Sch",Grissom Robotics ,Huntsville,Alabama,USA,2010,,,Virgil Grissom High Sch,,CMPTX
1244,3321,Resolution Copper Company/Science Foundation Arizona & Superior Senior High School & Superior Senior High School & Cobre Valley Central Programs,Superior Robotics,Superior,Arizona,USA,2010,,,Superior Senior High School & Superior Senior High School & Cobre Valley Central Programs,,CMPTX
1245,3322,General Motors/The FCA Foundation/ProQuest/LLamasoft/Wacker Chemical Corporation/The State of Michigan/Skyline High School/Stadium Hardware/Wahoo Composites&Skyline High School,Eagle Imperium,Ann Arbor,Michigan,USA,2010,,FIM,Skyline High School,,CMPMO
1246,3323,Litchfield School District/BAE SYSTEMS/Continental Paving/Robinson Precision Tool/FWM Inc./Parker&Campbell High School,Potential Energy,Litchfield,New Hampshire,USA,2010,,NE,Campbell High School,,CMPMO
1247,3324,PAST Foundation/Honda R&D/Boeing/Metro PTSO/CORI/The Ohio State University&Metro Early College ,The Metrobots,Columbus,Ohio,USA,2010,,,Metro Early College ,,CMPMO
1248,3328,Comcast NBCUniversal/Walt Disney Imagineering/One Source Distributors/Entertainment Partners/PDG Consulting/Nickelodeon/Orbital ATK &North Hollywood Senior High,NohoRobo,North Hollywood,California,USA,2010,,,North Hollywood Senior High,,CMPTX
1249,3329,Lockheed Martin/WIT Foundation/Camden Roundtable & Camden County High School,Wildbots,Kingsland,Georgia,USA,2010,,PCH,Camden County High School,,CMPTX
1250,3330,"LMI/Patriot Machines/Lavy's Welding/Master Halco/Semke Forensic/Xi, Inc/Molly O's Chili Shack/Hico Balloons/The Kipp Family/Ameren Missouri/The Boeing Company/Orchard Farm School District&Orchard Farm Sr. High",System of the Corn ,Saint Charles,Missouri,USA,2010,,,Orchard Farm Sr. High,,CMPMO
1251,3331,Duke Energy/Juniper Networks/Persistent/Spectrum Productions/UNC-Chapel Hill BeAM (HAC)/UNC-Chapel Hill Facilities Services/Coupons.com/VIA&Neighborhood Group,Tar Heel Robots,Chapel Hill,North Carolina,USA,2010,,NC,Neighborhood Group,,CMPTX
1252,3335,Drake Homes/Innovative Fluid Power/The Shank Family/Texas Metal Specialty/MIT Club of South Texas/ASME/Chevron/Dan Gulf - Caytrans/Lone Star Maritime&Cypress Ranch H S,Cy-Borgs,Cypress,Texas,USA,2010,,,Cypress Ranch H S,,CMPTX
1253,3336,Fleet Readiness Center East - Cherry Point / Stevenson Chevrolet / SAIC & Swansboro High,Zimanators,Swansboro,North Carolina,USA,2010,,NC,Swansboro High,,CMPTX
1254,3337,DOW Chemical/The Foundation for the EBR School System/LSU's Department of Engineering STEP Program/Moates.Net & Woodlawn High School,Panthrobotics,Baton Rouge,Louisiana,USA,2010,,,Woodlawn High School,,CMPTX
1256,3340,Union City Board of Education/Picatinny STEM/All American Recycling Corp. - Vincent M. Ponte President & Union City High School & Jose Marti Freshman Academy,UCHS MagneGeeks,Union City,New Jersey,USA,2010,,MAR,Union City High School & Jose Marti Freshman Academy,,CMPMO
1257,3341,BAE Systems/Qualcomm/Northrop Grumman/Teradata/SolidWorks/Getac&Westview High,Option 16,San Diego,California,USA,2010,,,Westview High,,CMPTX
1258,3344,jcpenney / The Rotary Club of Peachtree City / Fayette County Chamber of Commerce / Caterpillar Inc / GE Volunteers / Fayette County Board of Education & Fayette County High School & Whitewater High School & Starrs Mill High School & Sandy Creek High School & Mcintosh High School,Robocopz,Fayetteville,Georgia,USA,2010,,PCH,Fayette County High School & Whitewater High School & Starrs Mill High School & Sandy Creek High School & Mcintosh High School,,CMPTX
1259,3345,University of the Incarnate Word/FIRST Hardship Grant/Anonymous & St Anthony Catholic High School,Metal Jackets,San Antonio,Texas,USA,2010,,,St Anthony Catholic High School,,CMPTX
1260,3350,AEP Southwestern Electric Power Company / Ronald McDonald House Charities / Solidworks / Texas Workforce Commission & Texas H S,T-BOTS,Texarkana,Texas,USA,2010,,,Texas H S,,CMPTX
1261,3352,Community Foundation of Northern Illinois/Belvidere Township/United Technologies Corp/Best Buy Children's Foundation/Woodward/FCA Foundation & Boone County Extension,Flaming Monkeys 4-H Robotics Club,Belvidere,Illinois,USA,2010,,,Boone County Extension,,CMPMO
1263,3355,Lockheed-Martin / L-3 Link Simulation and Training / Texas Workforce Commission / FIRST Robotics Challenge Hardship Grant / NCR & Summit International Preparatory,Purple Vipers,Arlington,Texas,USA,2010,,,Summit International Preparatory,,CMPTX
1264,3356,GE Lighting/CSU STEMM Education Center&Mc^2 Stem High School,MC2STEM Maniacs,Cleveland,Ohio,USA,2010,,,Mc^2 Stem High School,,CMPMO
1265,3357,Pridgeon & Clay/Rattunde Corporation/Challenge Manufacturing/Precision Aerospace/Haviland/Michigan Department of Education&Forest Hills School District,COMETS,Grand Rapids,Michigan,USA,2010,,FIM,Forest Hills School District,,CMPMO
1266,3359,Portsmouth Public Schools & Woodrow Wilson High & Churchland High,Royal Robotics,Portsmouth,Virginia,USA,2010,,CHS,Woodrow Wilson High & Churchland High,,CMPMO
1268,3361,"Cadence, Inc. Community Giving Program&Shenandoah Valley Gov. Sch.",Governators,Fishersville,Virginia,USA,2010,,CHS,Shenandoah Valley Gov. Sch.,,CMPMO
1269,3366,West Texas Rock Resources/FIRST in TEXAS/Ludlum Measurement/Napa Auto Parts/Central Fasteners & Roscoe Collegiate H S,Plowbots,Roscoe,Texas,USA,2010,,,Roscoe Collegiate H S,,CMPTX
1270,3367,Circle of Life Survival School,COLA,White Earth,Minnesota,USA,2010,,,Circle of Life Survival School,,CMPMO
1271,3370,Texas Workforce Commission&Jack E Singley Academy,Aftershock,Irving,Texas,USA,2010,,,Jack E Singley Academy,,CMPTX
1272,3373,InCadence/Highland School/AttoTek/Booz Allen Hamilton/SAIC/Blaze Broadband/The Hazel Family&Highland School,Team RoboHawk,Warrenton,Virginia,USA,2010,,CHS,Highland School,,CMPMO
1273,3374,Teton County School District / Teton County Education Foundation / Epsilon Technology / Foster Freiss Private Sector Solutions / Bison Lumber & Jackson Hole High School,RoboBroncs,Jackson,Wyoming,USA,2010,,,Jackson Hole High School,,CMPTX
1275,3381,Manitowoc Philanthropic Society/Vollrath Co./Green Bay Packers Foundation/Nextera Energy/Sargento/CP Feeds/Burbey CPA/Ameriquip/Ariens/Solidworks&Valders High,Manitowoc County Droid Rage 3381,Valders,Wisconsin,USA,2010,,,Valders High,,CMPMO
1279,3389,NASA/Wicomico County Robotics Club/NASA- Wallops Island/Wicomico County BOE/Tec Foundation/Wicomico Partnership for Families and Children/First Shore Federal Savings and Loans Associates/Chesapeake Pediatrics/Mader Systems Consulting/Futuristic Computer Consulting/D3 Corp & Parkside High School - CTE & Wicomico County Tec Hub,TEC Tigers,Salisbury,Maryland,USA,2010,,CHS,Parkside High School - CTE & Wicomico County Tec Hub,,CMPMO
1281,3393,The Boeing Company / Microsoft / PSD CTE & Puyallup High School & Aylen Jr High & Kalles Junior High,Horns of Havoc,Puyallup ,Washington,USA,2010,,PNW,Puyallup High School & Kalles Junior High & Aylen Jr High,,CMPTX
1282,3397,The Boeing Company/America's Navy&University City Sr. High,Robolions,Saint Louis,Missouri,USA,2010,,,University City Sr. High,,CMPMO
1283,3398,University of Michigan-Michigan Engineering Zone/Detroit Public Schools/Ford Motor Company/Google/Toyota Motor Company/McNaughton-McKay Electric Company/DADARA/The Berg Family & King High School,Crushing Crusaders,Detroit,Michigan,USA,2010,,FIM,King High School,,CMPMO
1284,3402,Google/The Education Foundation of Caldwell County/Z F corporation &South Caldwell High,ROBOMonkeys,Lenoir,North Carolina,USA,2010,,NC,South Caldwell High,,CMPTX
1285,3405,Nu Skin / McWane Ductile / Advanced Learning Center / STEM Action Center & MAPLE MOUNTAIN HIGH,Eaglebots,Spanish Fork,Utah,USA,2010,,,Maple Mountain High,,CMPTX
1286,3407,Pentair Corporation/PTC/Roseville Area Community Foundation/Vogel Mechanical/PrimeDesign&Mounds View Senior High,Mustybots,Saint Paul,Minnesota,USA,2010,,,Mounds View Senior High,,CMPMO
1287,3408,Jill and Stephen Petty/John Deere&Loyola High School Los Angeles,Killa-Byte Cubs,Los Angeles,California,USA,2010,,,Loyola High School Los Angeles,,CMPTX
1288,3410,Motorola Solutions &Comcast NBC Universal Telemundo/MWL/Florida Atlantic university/Solidworks/Beckman coulter foundation/Harbor freight tools/FPL energy/University of central florida&Terra Environmental Research Institute,L.I.F.E.,Miami,Florida,USA,2010,,,Terra Environmental Research Institute,,CMPTX
1289,3414,Bosch/General Motors/Ford Motor company/FarmingtonPublic Schools/Dallas Industries/ZF TRW/Denso/Cummins&Farmington High School,Hackbots,Farmington,Michigan,USA,2010,,FIM,Farmington High School,,CMPMO
1290,3417,TWC/3M/2015 FRC Hardship Grant&Akins H S,Akins Robotoics,Austin,Texas,USA,2010,,,Akins H S,,CMPTX
1291,3418,"Kohler Co. / Vollrath / Curt G. Joa, Inc. / Sargento Foods Inc. / Advantage Prototype Systems / Englewood Electric / Bemis Manufacturing Company / PanelTEK LLC / Will-Pemco-Bielomatik & Sheboygan Falls High",RoboRiot,Sheboygan Falls,Wisconsin,USA,2010,,,Sheboygan Falls High,,CMPMO
1292,3419,Alliance Bernstein/Hunter College High School PTA/Hunter College High School Alumnae & Hunter College High School,RoHawks,New York,New York,USA,2010,,,Hunter College High School,,CMPMO
1293,3451,United Technologies/Robotics Institute of Maine/DOD STEM/Caron Engineering/Pratt & Whitney&Sanford Regional Technical Center,The ANOMALY,Sanford,Maine,USA,2011,,NE,Sanford Regional Technical Center,,CMPMO
1294,3452,Berrien Springs Public Schools/American Electric Power/Machine Services Company/JR Automation/Eagle Technologies Group/South Shore Tool and Die /Fab-N-Weld/Snap-On J&S Tools/Nvidia&Berrien Springs High School,GreengineerZ,Berrien Springs,Michigan,USA,2011,,FIM,Berrien Springs High School,,CMPMO
1295,3453,NASA/UTC/Abbott Vascular/Society of Women Engineers (SWE)&Temecula Preparatory,DEM BOTS,Winchester,California,USA,2011,,,Temecula Preparatory,,CMPTX
1296,3454,3M Company/Multifeeder Technology Inc./Silicon Computers & Mahtomedi Senior High,Z Bots,Saint Paul,Minnesota,USA,2011,,,Mahtomedi Senior High,,CMPMO
1297,3455,Bechtel/Booz Allen Hamilton/Lucid Perspectives&Thomas Jefferson High,Robot Revolution,Alexandria,Virginia,USA,2011,,CHS,Thomas Jefferson High,,CMPMO
1298,3457,Lawton Public Schools/Oklahoma State Department of Education/DoD STEM/2017 FRC Hardship Grant&Macarthur Hs,MacBotics,Lawton,Oklahoma,USA,2011,,,Macarthur Hs,,CMPTX
1299,3458,"Aalderink Electric/Gates Foundation/Walmart/Nelson Steel Products/Omni Die and Engineering, Inc/Request Foods,Inc/Global Concept Enterprise, Inc/Code Blue Corp./Randy's carpet care/Hamilton Block & Ready mix/Holland Ace Hardware/Koops Well Drilling/Lakeshore Arts Alliance&Home School",Code Blue,Holland,Michigan,USA,2011,,FIM,Home School,,CMPMO
1300,3459,Best Buy Mobile/Qualcomm/The Forge Initiative&The Forge Initiative Inc.,Team PyroTech,Cary,North Carolina,USA,2011,,NC,The Forge Initiative Inc.,,CMPTX
1301,3461,United Technologies Corporation/AGR/Bodine  & Litchfield County 4-H,Operation PEACCE Robotics ,Bristol,Connecticut,USA,2011,,NE,Litchfield County 4-H,,CMPMO
1302,3464,United Technologies Corporation/Ensign Bickford & Simsbury High School,Sim-City,Simsbury,Connecticut,USA,2011,,NE,Simsbury High School,,CMPMO
1303,3465,Xerox/Lowe's /Boeing/NDEP/DoDSTEM/Team Tinker&Mustang Hs,The Omega Factor,Mustang,Oklahoma,USA,2011,,,Mustang Hs,,CMPTX
1304,3466,UTC/Raytheon/POLaR Controls&Nashoba Valley Tech H S,Vikings Robotics,Westford,Massachusetts,USA,2011,,NE,Nashoba Valley Tech H S,,CMPMO
1305,3467,"Veloxion, Inc./Willseal LLC/United Technologies/X-Rite Pantone/Sparton Technology/Windham High School/BAE Systems&Windup Robotics 4-H Club",Windham Windup,Windham,New Hampshire,USA,2011,,NE,Windup Robotics 4-H Club,,CMPMO
1306,3468,MAGNAtech & West Monroe High School & St Frederick High School,MAGNAtech,West Monroe,Louisiana,USA,2011,,,MAGNAtech & West Monroe High School,,CMPTX
1307,3470,Springs Charter Schools/Abbott Fund/Raytheon/StarLink&River Springs Charter,Cyborg Zombies,Temecula,California,USA,2011,,,River Springs Charter,,CMPTX
1309,3473,Team Sprocket/The Boeing Company/Raytheon/iBuyPower/SGV Charitable Foundation/Southern California Edison/ECS Water Jet Cutting/JLMC Inc. Custom Metal Fabrication & Diamond Bar High,Team Sprocket,Diamond Bar,California,USA,2011,,,Diamond Bar High,,CMPTX
1310,3476,"Code Orange/Lasergraphics/Applied Medical/State Farm/UST Global/Google/Western Digital /Gene Haas Foundation /Opus Solutions/The Fosters/Income Property Advisors/Innovo Commerce/Secure Communication Systems/Dobrusin Law Firm, PC/Fastenal&Neighborhood Group",Code Orange,Irvine,California,USA,2011,,,Neighborhood Group,,CMPTX
1313,3481,NewTek/FIRST-in-Texas/3M/Northside ISD/Lone Star Powder Coating/GatelyLaw.com/SolidWorks/Mavagi/ EQUIP/Britt Family/Babcock Family/Lippenholz Family/Perz Family/Guerrero Family/Blake Family/Caballero-Castillo Family/Bronc Botz SPOTS/SACRA&Brandeis Hs,Bronc Botz,San Antonio,Texas,USA,2011,,,Brandeis Hs,,CMPTX
1314,3482,Brin Wojcicki Foundation / Qualcomm / Electronic Home Concepts / Corporate West Computers / Campbell Union High School District / Festo / BAE Systems / Inprintz / Intuitive Surgical / SanDisk / Orchard Supply Hardware / Expedite Precision Works Inc. / Western Digital / Apple  & Westmont High,Arrowbotics,Campbell,California,USA,2011,,,Westmont High,,CMPTX
1315,3484,Honda&Marysville High School&Marysville Early College High School,Short Circuit,Marysville,Ohio,USA,2011,,,Marysville Early College High School & Marysville High School,,CMPMO
1316,3485,KCSTEM Alliance/Black & Veatch/ Burns & McDonnell/Cerner/DST/Garmin/Google Fiber/Honeywell/US Engineering & Bishop Ward High School,Cyclone Robotics,Kansas City,Kansas,USA,2011,,,Bishop Ward High School,,CMPMO
1317,3487,Rolls-Royce/Freedom Chairs of Indiana/Allison Transmission & Plainfield High School,Red Pride Robotics,Plainfield,Indiana,USA,2011,,IN,Plainfield High School,,CMPMO
1318,3488,District 230 Foundation   & Carl Sandburg High School,RoboEAGLES ,Orland Park,Illinois,USA,2011,,,Carl Sandburg High School,,CMPMO
1319,3489,Robert Bosch/The Boeing Company/Dorchester County Council/SPAWAR / National Defense Education Program/Dorchester District 2 Schools/Tijuana Flats/Coastal Coffee Roasters/Low Country Bottle Tree/Alpha Sheet Metal&Ashley Ridge High&Summerville High,Category 5,North Charleston,South Carolina,USA,2011,,,Ashley Ridge High & Summerville High,,CMPTX
1320,3490,"Robert Bosch, LLC / The Boeing Company / Bp America  / Coast to Coast Construction / Berkeley County Schools / SPAWAR & Cane Bay High",Viper Drive,Summerville,South Carolina,USA,2011,,,Cane Bay High,,CMPTX
1321,3491,Imperial Valley Mesa Program & Holtville High,FUTURE Dinos,Holtville,California,USA,2011,,,Holtville High,,CMPTX
1322,3492,Toyota / RCBI / Putnam County Career and Technical Center / American Electric Power / Putnam County Schools & Winfield High School & Hurricane High School & Poca High School & Buffalo High School & Teays Valley Christian School,P.A.R.T.s,Winfield,West Virginia,USA,2011,,,Winfield High School & Hurricane High School & Poca High School & Buffalo High School & Teays Valley Christian School,,CMPMO
1323,3494,"The Raymond Foundation/Community Foundation of Bloomington and Monroe County/DOD STEM/Fastenal/Science Applications International Corporation (SAIC)/3M Corporation/Indiana University School of Informatics and Computing/TASUS/Hamblen Machine, Inc/Duke Energy/Naval Surface Warfare Center Crane&Bloomington High School South",The Quadrangles,Bloomington,Indiana,USA,2011,,IN,Bloomington High School South,,CMPMO
1324,3495,Tanimura Family Foundation/EECU Fresno/Jisco/Barracuda Networks/Fresno Unified School District/Laval Underground Surveys/San Joaquin Valley Chapter - American Council of Engineering Companies of California/Gordon Industrial Supply Co&Edison High,MindCraft,Fresno,California,USA,2011,,,Edison High,,CMPTX
1325,3498,Deer Creek Schools Foundation/National Defense Education Program/Oklahoma State Department of Education/Tetra Tech/Oasis Pools & Spas&Deer Creek Hs,Jankopotamus,Edmond,Oklahoma,USA,2011,,,Deer Creek Hs,,CMPTX
1326,3501,Fremont Union High Schools Foundation/Google/Apple/The Howard Family/Mentor Graphics/Qualcomm/Igenex/LinkedIn/Intuitive Surgical/CampX/Brin-Wojcicki Foundation/The Kannan Family/GoEngineer/SolidWorks/The Stone Family/FX/PAL/Basecamp&Fremont High,Firebots,Sunnyvale,California,USA,2011,,,Fremont High,,CMPTX
1327,3504,"Field Robotics Center, Carnegie Mellon University / American Eagle Outfitters & Fox Chapel Area Hs & Oakland Catholic High School & Pittsburgh Brashear Hs & Pittsburgh Science and Technology Academy 6-12 & Avonworth Hs & Pittsburgh Capa 6-12 & Bishop Canevin High School & Dorseyville Ms & Plum Shs & Winchester Thurston School & North Allegheny Shs & North Allegheny Ihs & Pine-Richland Hs & Seneca Valley Shs & Upper Saint Clair Hs & The Ellis School & PA Cyber Charter School & Aquinas Academy & Penn Hills Shs & Harrold Middle School & Sacred Heart Elementary School & Pittsburgh Obama 6-12 & Hampton Middle School & Hampton Hs & Franklin Regional Ms & Canon-Mcmillan Shs & South Fayette Ms & Community College Allegheny County & Home School & Home School & Home School",Girls of Steel,Pittsburgh,Pennsylvania,USA,2011,,,Fox Chapel Area Hs & Oakland Catholic High School & Pittsburgh Brashear Hs & Pittsburgh Science and Technology Academy 6-12 & Avonworth Hs & Pittsburgh Capa 6-12 & Bishop Canevin High School & Dorseyville Ms & Plum Shs & Winchester Thurston School & North Allegheny Shs & North Allegheny Ihs & Pine-Richland Hs & Seneca Valley Shs & Upper Saint Clair Hs & The Ellis School & PA Cyber Charter School & Harrold Middle School & Penn Hills Shs & Aquinas Academy & Sacred Heart Elementary School & Pittsburgh Obama 6-12 & Hampton Middle School & Hampton Hs & Franklin Regional Ms & Canon-Mcmillan Shs & South Fayette Ms & Community College Allegheny County & Home School & Home School & Home School,,CMPMO
